1	221504371	222480368
1	222480368	223420381
1	223420381	224401291
1	224401291	225395314
1	225395314	226422787
1	226422787	227299550
1	227299550	228347370
1	228347370	229408578
1	229408578	230416025
1	230416025	231500871
1	231500871	232547086
1	232547086	233563493
1	233563493	234548868
1	234548868	235573804
1	235573804	236576448
1	236576448	237651473
1	237651473	238676111
1	238676111	239696012
1	239696012	240670419
1	240670419	241588117
1	241588117	242532158
1	242532158	243431247
1	243431247	244385791
1	244385791	245356212
1	245356212	246401106
1	246401106	247320643
1	247320643	248177680
1	248177680	249211439
1	249211439	250249713
1	250249713	251246747
1	251246747	252266923
1	252266923	253182300
1	253182300	254158764
1	254158764	255129842
1	255129842	256093860
1	256093860	257123407
1	257123407	258082796
1	258082796	259154321
1	259154321	260186536
1	260186536	261217435
1	261217435	262209776
1	262209776	263403924
1	263403924	264504463
1	264504463	265557818
1	265557818	266587433
1	266587433	267597880
1	267597880	268523683
1	268523683	269433714
1	269433714	270476035
1	270476035	271579804
1	271579804	272583418
1	272583418	273616687
1	273616687	274689554
1	274689554	275692520
1	275692520	276683495
1	276683495	277757170
1	277757170	278759039
1	278759039	279724043
1	279724043	280766651
1	280766651	281731168
1	281731168	282794340
1	282794340	283704684
1	283704684	284676702
1	284676702	285650836
1	285650836	286597896
1	286597896	287580915
1	287580915	288452749
1	288452749	289434852
1	289434852	290541625
1	290541625	291477306
1	291477306	292362433
1	292362433	293405986
1	293405986	294441289
1	294441289	295546602
1	295546602	296915560
1	296915560	298337314
1	298337314	299496781
1	299496781	300834559
1	300834559	301879165
1	301879165	303072177
1	303072177	304127189
1	304127189	305108827
1	305108827	306264034
1	306264034	307429290
1	307429290	308585863
1	308585863	309814547
1	309814547	310827022
NIGP01001877	0	554561
NIGP01001877	554561	640510
NIGP01002089	0	541992
NIGP01002231	0	428575
NIGP01000727	0	351526
NIGP01001771	0	326068
NIGP01000819	0	322943
NIGP01000475	0	300825
NIGP01002221	0	300164
NIGP01001492	0	274556
NIGP01000892	0	251237
NIGP01000201	0	247994
NIGP01001727	0	235911
NIGP01001982	0	231228
NIGP01000101	0	226063
NIGP01000470	0	206929
NIGP01002078	0	204549
NIGP01001086	0	196695
NIGP01002082	0	193134
NIGP01000968	0	189715
NIGP01002045	0	187149
NIGP01002203	0	186412
NIGP01000451	0	183405
NIGP01000495	0	177013
NIGP01000268	0	176793
NIGP01002020	0	176234
NIGP01001844	0	172510
NIGP01001080	0	170970
NIGP01002286	0	170468
NIGP01002127	0	163096
NIGP01000184	0	159596
NIGP01000944	0	156082
NIGP01000304	0	154559
NIGP01000130	0	153870
NIGP01000154	0	153003
NIGP01001935	0	152424
NIGP01000647	0	148398
NIGP01002035	0	146225
NIGP01001914	0	144620
NIGP01001774	0	143028
NIGP01000838	0	142259
NIGP01000058	0	140198
NIGP01000662	0	139228
NIGP01000976	0	138289
NIGP01000253	0	135003
NIGP01001725	0	133228
NIGP01001770	0	131751
NIGP01000416	0	129821
NIGP01001671	0	129596
NIGP01001808	0	129287
NIGP01001642	0	127810
NIGP01001712	0	127642
NIGP01002113	0	124708
NIGP01001514	0	124220
NIGP01000379	0	121724
NIGP01000036	0	117223
NIGP01001224	0	114543
NIGP01002034	0	111889
NIGP01000552	0	111218
NIGP01000226	0	110094
NIGP01000094	0	108739
NIGP01001837	0	107667
NIGP01001856	0	107032
NIGP01001551	0	107000
NIGP01001579	0	106865
NIGP01000525	0	106838
NIGP01002215	0	106601
NIGP01001678	0	104686
NIGP01001744	0	104027
NIGP01000638	0	103273
NIGP01001599	0	102390
NIGP01000106	0	101610
NIGP01001294	0	101110
NIGP01002178	0	100923
NIGP01000256	0	100673
NIGP01000283	0	100173
NIGP01001031	0	98894
NIGP01002155	0	97849
NIGP01000077	0	97565
NIGP01001793	0	97305
NIGP01000371	0	96511
NIGP01000988	0	95131
NIGP01000658	0	94915
NIGP01001524	0	94308
NIGP01001480	0	92688
NIGP01000767	0	92064
NIGP01000848	0	91821
NIGP01001874	0	91629
NIGP01000415	0	91590
NIGP01000180	0	89935
NIGP01001039	0	89693
NIGP01000675	0	89305
NIGP01000110	0	89093
NIGP01000242	0	88678
NIGP01001503	0	87893
NIGP01001976	0	87115
NIGP01000537	0	87083
NIGP01000565	0	87070
NIGP01001447	0	86475
NIGP01000807	0	86258
NIGP01002168	0	85242
NIGP01000593	0	84697
NIGP01000482	0	820
NIGP01000482	820	1640
NIGP01000482	1640	2461
NIGP01000482	2461	3281
NIGP01000482	3281	4101
NIGP01000482	4101	4922
NIGP01000482	4922	5742
NIGP01000482	5742	6563
NIGP01000482	6563	7383
NIGP01000482	7383	8203
NIGP01000482	8203	9024
NIGP01000482	9024	9844
NIGP01000482	9844	10665
NIGP01000482	10665	11485
NIGP01000482	11485	12305
NIGP01000482	12305	13126
NIGP01000482	13126	13946
NIGP01000482	13946	14767
NIGP01000482	14767	15587
NIGP01000482	15587	84091
NIGP01002289	0	83687
NIGP01000751	0	83431
NIGP01001945	0	1174
NIGP01001945	1174	2348
NIGP01001945	2348	3522
NIGP01001945	3522	4696
NIGP01001945	4696	5870
NIGP01001945	5870	7044
NIGP01001945	7044	8218
NIGP01001945	8218	9392
NIGP01001945	9392	10566
NIGP01001945	10566	11740
NIGP01001945	11740	12914
NIGP01001945	12914	14088
NIGP01001945	14088	15262
NIGP01001945	15262	83366
NIGP01000574	0	82317
NIGP01002209	0	82223
NIGP01001759	0	82055
NIGP01000402	0	81937
NIGP01000198	0	81146
NIGP01000432	0	81083
NIGP01000292	0	80973
NIGP01002029	0	80719
